Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
3.499308586,0.1016842,6.377875,1.333668,-0.01276787,1.013611,0.1475596,12.41482,-24.43394,-31.49089,1001.395
3.519491672,0.8369873,5.600881,1.150569,0.04341636,0.9553467,0.09717877,12.41482,-24.43394,-31.49089,1001.395
3.539675236,0.1629595,6.676719,1.028502,0.07229444,0.9598988,0.1210692,12.78771,-24.43367,-31.86581,1001.395
3.559859276,0.1629595,8.230707,1.028502,0.06654891,0.9960788,0.1286059,12.78771,-24.43367,-31.86581,1001.396
3.580042362,0.6531615,9.306544,1.272635,0.04396292,0.9896535,0.1075887,12.78771,-24.43367,-31.86581,1001.396
3.600225449,0.4693357,9.306544,0.9064357,-0.0006760472,0.9713099,0.1316205,12.7683,-23.69504,-31.86606,1001.396
3.620409489,0.4080605,8.170938,0.9674689,-0.03600927,0.9813321,0.1430622,12.7683,-23.69504,-31.86606,1001.396
3.640592575,0.9595378,7.214637,1.516768,-0.03801902,0.9881954,0.1320095,13.14948,-24.06541,-31.86446,1001.395
3.660776138,0.9595378,5.302037,1.577801,-0.03942719,0.984571,0.1533497,13.14948,-24.06541,-31.86446,1001.395
3.678436756,-0.2659673,4.2262,1.577801,-0.0103941,0.9767278,0.1570445,13.14948,-24.06541,-31.86446,1001.396
3.698619842,-1.062546,3.508975,1.577801,-4.342362E-05,0.9981871,0.1584272,12.77659,-24.06568,-31.48954,1001.396
3.718803883,-0.9399951,3.090593,1.333668,0.04852794,1.010147,0.1488609,12.77659,-24.06568,-31.48954,1001.396
3.738986969,0.3467852,3.449206,0.7843693,0.05512236,0.9838175,0.1264337,13.14807,-24.06673,-31.48806,1001.396
3.759170532,0.7144368,4.345737,0.4181699,0.0668956,0.9675359,0.1246344,13.14807,-24.06673,-31.48806,1001.396
3.779354095,1.511015,7.154869,0.4181699,0.09399571,0.9999447,0.1218299,13.14807,-24.06673,-31.48806,1001.396
3.799537659,2.001217,9.127238,0.9674689,0.02875515,1.010709,0.1114338,13.89243,-24.0675,-31.8615,1001.396
3.819720745,0.5918863,9.246776,0.6623029,-0.02650677,0.9929982,0.1534975,13.89243,-24.0675,-31.8615,1001.396
3.839904308,0.5918863,7.393943,0.6012696,-0.05188438,1.017135,0.1734759,13.14807,-24.06673,-31.48806,1001.398
3.860087872,0.530611,4.883656,1.211602,-0.02966422,0.9751092,0.1448761,13.14807,-24.06673,-31.48806,1001.398
3.880271435,-0.4497931,4.046893,1.211602,-0.003564167,0.9697624,0.1856052,13.89243,-24.0675,-31.8615,1001.398
3.900454521,-0.5723436,2.851518,0.9674689,0.03556751,1.00423,0.1886629,13.89243,-24.0675,-31.8615,1001.398
3.920638561,-1.185096,3.389437,1.150569,0.03300386,0.9771498,0.1793721,13.89243,-24.0675,-31.8615,1001.396
3.940821648,-1.736573,4.823887,1.272635,0.04329991,0.963172,0.1873523,13.52925,-24.4371,-31.48645,1001.396
3.958482265,-1.185096,4.70435,1.150569,0.03263552,1.006813,0.2169403,13.52925,-24.4371,-31.48645,1001.396
3.978665829,-1.185096,4.525043,0.6623029,0.02742917,0.9596902,0.1727091,13.51125,-23.69714,-31.86311,1001.396
3.998848915,-0.1434168,4.70435,0.4792032,0.0177869,1.038062,0.2195269,13.51125,-23.69714,-31.86311,1001.395
4.019032955,1.020813,5.122731,0.4181699,0.01341967,1.001923,0.1438838,13.51125,-23.69714,-31.86311,1001.395
4.039216042,0.3467852,6.676719,1.455735,0.01122584,1.022655,0.1997682,13.13007,-23.32678,-31.86471,1001.395
4.059399605,0.8982626,6.437644,1.821934,0.008289132,1.026786,0.1696859,13.13007,-23.32678,-31.86471,1001.395
4.079583168,0.3467852,5.003193,0.9674689,-0.001151611,0.8915925,0.1076605,13.89102,-24.06883,-31.4851,1001.39
